,PR,CB
92507,0.0,0.0
669473,0.008922628712715389,0.0
93565,0.0,0.0
495455,0.0,0.0
988529,0.0,0.0
93566,0.0028282654201212836,0.0
568071,0.00762353403587332,0.0
93632,0.0074064786621837065,0.02267107630200834
135378,0.00726194596786527,0.003857604607955151
952794,0.029731446282636378,0.06767716036961975
93849,0.005423200152919724,0.0
93859,0.0,0.0
746731,0.0024713749719470325,0.00570233388367802
93872,0.0,0.0
790667,0.008538484279072556,0.0
898188,0.0,0.0
94126,0.00320082484417107,0.0
496487,0.005916261560657261,0.0
337856,0.01425809036936173,0.0
947816,0.05320315082631855,0.0
133832,0.027402540070163062,0.0
228087,0.012214688278106966,0.0
768027,0.005671757553960964,0.0
889449,0.002766137795701195,0.0
338179,0.0039581618040625795,0.0
94792,0.0,0.0
184637,0.00041018964693420796,0.0012409862902146129
611007,0.0007204171110020965,0.0
785773,0.0023830148967947727,0.011684866171997226
94861,0.00027144903105940233,0.0
480108,5.170457734464807e-05,0.00014593995834305792
503602,0.0009038162882892892,0.0017516022899428225
504815,0.0020544294799189943,0.0
610346,0.004945575008642894,0.0
949619,0.01091335021781218,0.013504018126763643
95176,0.0,0.0
95613,0.0023390102294556948,0.017336173020813618
118493,0.0012081924139634946,0.002138113139858232
188843,0.015639692728261725,0.0
219021,0.008124316305253364,0.0023653138120584313
219243,0.01813022673479943,0.0
292559,0.010344940256103548,0.0007949931439785989
931086,0.01652215983218071,0.0351274221308795
96576,0.00043928208912013004,0.0
149840,0.003940518096789345,0.0
167386,0.013936913866357608,0.0
266534,0.0022866378467143243,0.0
328288,0.00650690322317693,0.0032339783131764004
491996,0.0010023864637770299,0.0005021009330391152
753094,0.18428174123762336,0.0
898331,0.18139923784211667,0.0
96679,0.0,0.0
96701,0.0,0.0
829643,0.023252748243101536,0.0
96804,0.0,0.0
96944,0.00013855210960323663,0.0
310455,0.003504708601011395,0.0
802464,0.0012893189815174487,0.0
97065,0.0,0.0
97173,0.0033342335250495596,0.0
97200,0.0,0.0
751256,0.0010925394135206702,0.0
893383,0.001948921361687819,0.0
97203,0.0,0.0
169317,0.001134222311464752,0.0
97384,0.00027144903105940233,0.0
651187,0.0011704036144379426,0.0
97395,0.0,0.0
97426,0.0,0.0
97491,0.0,0.0
97509,0.0,0.0
97654,0.0,0.0
244073,0.002274199272981288,0.0
97786,0.00035086726186078185,0.0
97949,0.0024873286002383733,0.0
172772,0.0010153583741177553,0.0
201022,0.0010153583741177553,0.0010826942720636073
338887,0.0010153583741177553,0.0
509367,0.0010153583741177553,0.0
98361,0.0,0.0
589630,0.003493945425491807,0.0
592595,0.00039586317029496177,0.0
812711,0.0004343184496950438,0.0
377891,0.016322503312329286,0.0
611881,0.013708803167858215,0.0
835648,0.011802464407261246,0.0
98467,0.0,0.0
98688,0.0,0.0
296601,0.0,0.0
385879,0.0,0.0
662642,0.0,0.0
956093,0.0,0.0
98707,0.0,0.0
98944,0.00011515138718603014,0.0
99104,0.0015744043801445336,0.011458485422693348
315142,0.00047651936047851125,0.0
99449,0.000327297396301289,0.0
99508,0.0,0.0
215041,0.0,0.0
99730,0.0,0.0
296024,0.005267074184949701,0.0
779209,0.0007172665954213982,0.0
99770,0.0,0.0
100116,0.0015661786519306125,0.0
256831,0.0016793646721541694,0.0
580485,0.001812319299611836,0.0
100197,0.0,0.0
100496,0.0,0.0
100575,0.0,0.0
281564,0.0,0.0
391285,0.0,0.0
393257,0.000570042965224745,0.0
100659,0.0,0.0
100840,0.0,0.0
225389,0.06318177208048179,0.0
634674,0.002117839374412687,0.0
101072,0.0,0.0
244537,0.0009377175727824401,0.0018002075481432073
275757,0.009127006891938043,0.01647396240563914
782191,0.011033589938698896,0.005460347646800377
101164,0.0006036909832013739,0.0
101415,0.0,0.0
101575,0.0,0.0
101628,0.0,0.00037657569977933634
101776,0.007528402470867862,0.0
255887,0.002388751473322741,0.011442756187792917
424117,0.002388751473322741,0.0
193025,0.00041145958392162034,0.0
330453,0.00041145958392162034,0.0
209773,0.0024607957189610556,0.0
299277,0.0018484386400711684,0.0
102750,0.0,0.0
1340026,0.0,0.0
102781,0.002609648195038312,0.0
102964,0.0,0.0
102985,0.01971883090697566,0.015199929520858404
607967,0.005118970523441319,0.0015563534952996573
766066,0.0026213612444059395,0.0005272059796910709
778363,0.0022734484152432143,0.0
832341,0.0028050931218481247,0.0
103033,0.0048470440061840975,0.0
774956,0.0066920856711185995,0.0
664883,0.0011085234109825097,0.0
677842,0.005111719145598052,0.0
1211412,0.0011994601534970032,0.0
103460,0.0,0.0
855356,0.0006498794904455043,0.0
103600,0.0,0.0
211483,0.005266519168954536,0.002008403732156461
258090,0.0028159269165965698,0.0
275832,0.010325172309468026,0.0
585092,0.0,0.0
745316,0.003923106004256626,0.005465743389069482
747984,0.002675007262217648,0.0
951384,0.0024730323417226033,0.0
104217,0.0,0.0
104388,0.00029471609086449403,5.0210093303911515e-05
791318,0.0068195212618594936,0.0
145086,0.0038671977305604543,0.0
104548,0.0,0.0
891032,0.0015455594020716498,0.0
496525,0.04759266050403449,0.00610186816430461
924232,0.06828022193669979,0.0
105030,0.0,0.0
315339,0.010048784837494894,0.0
358641,0.0024539362485781406,0.0
803544,0.0006906086387602197,0.0
105129,0.003541321476982344,0.0
771419,0.002667470333394804,0.004879103743890057
105329,0.0,0.0
387720,0.004092037017867039,0.019420354842807817
741525,0.0,0.0
961133,0.0,0.0034117780170812304
569644,0.004671275518225909,0.0
105462,0.0,0.0
105638,0.0,0.0
290502,0.0012448307867201894,0.0
665860,0.00020247946372729315,0.0
105685,0.0,0.0
106145,0.0,0.0
303506,0.011495323607478068,0.0
312890,0.004585334267514539,0.05771120787325674
516929,0.0019117767473183626,0.0034246399258693323
824219,0.023066500470865284,0.0
106916,0.0,0.0
122023,0.0019201860459281109,0.0
321321,0.003381075376720531,0.0
303050,0.07797641538141965,0.03524830073279175
107227,0.0,0.0
481354,0.0029535204770679145,0.00023104130140345336
493848,0.019080548704584012,0.027358977273570426
584257,0.0065225258144055494,0.026204365730097726
107249,0.0,0.0
107466,0.0024336792595671475,0.0
107556,0.0,0.0
205520,0.0004303962543319987,0.0
480830,0.002270191501435012,0.0
664618,0.0,0.0
107753,0.0,0.0
788582,0.014911600106196502,0.0
216846,0.0034123729020733625,8.538704557694954e-05
107950,0.0,0.0
401287,0.0018590305837608563,0.0
108124,0.003324053853729783,0.0
788937,0.007895602925113918,0.0
869409,0.003012096745056492,0.0
108249,0.0,0.0
239655,0.0003839064867840119,0.002465524789944155
792051,0.0,0.0
922811,0.0,0.0
108265,0.0,0.0
148305,0.004021246414953446,0.0014241794096051502
108283,0.0,0.0
108340,0.0,0.0
251361,0.0016903894085150105,0.0
520033,0.00178436618380479,0.0
797147,0.001107219495096333,0.0
108774,0.0,0.0
109012,0.0,0.0
109202,0.0,0.0
109263,0.0,0.0
109274,0.0003948349542682216,0.0
418662,0.011577384536697263,0.0
753617,0.026313705690875346,0.0
806168,0.0003231672148717727,0.0
109542,0.0,0.0
109628,0.0,0.0
758999,0.007613734034805541,0.00715014389340148
588943,0.0075469090522260205,0.0
109669,0.0,0.0
164750,0.0019952258204512592,0.0
109784,0.0,0.0
493412,0.00013295462745766646,0.00016945906490070135
110011,0.0,0.0
768010,0.005445067815902511,0.0
110454,0.0,0.0
191699,0.005247568723525865,0.005222699041596233
110541,0.005456287884220389,0.0001255252332597788
110564,0.0,0.0
110791,0.0,0.0
792733,0.0023781063174755594,0.003431774291936037
884449,0.0009651521104334306,0.0
110792,0.0,0.0
110945,0.0,0.0
111963,0.0005482251189558868,6.192578174149088e-05
741380,0.0,0.0
111969,0.0,0.0
776576,0.0,0.0
954694,0.08224814124145027,0.0
112204,0.0002326705980509163,0.0
617336,0.002707081077502675,0.0
113082,0.0,0.0
347639,0.0,0.0
226331,0.00684500205157655,0.0003548179926809747
450700,0.003944420629735743,0.0
113721,0.0,0.0
181329,0.002909808839427611,0.0
115079,0.0,0.0
115140,0.0,0.0
115544,0.0,0.0
317108,0.0049508861005608615,0.0
625201,0.0009461937654070598,0.0
756291,0.017273590939961406,0.0061998353806253185
116425,0.0,0.0
533117,0.01908280200771068,0.005898181650286275
596451,0.0015827566580232846,1.2552523325977879e-05
667669,0.010699439708653526,0.0270271976893469
674887,0.009004477363021578,0.001404932274271895
958839,0.0018234366091749233,0.0
116465,0.0,0.0
500298,0.002681548096600193,0.0
667556,0.0017765450173498638,0.0
117064,0.0139598414080926,0.0
117356,0.0,0.0
359559,0.0,0.0
355451,0.007630346979657041,0.0
310383,0.05995163569226956,0.001108806227128046
117990,0.0031863063098941788,0.0
118189,0.0019025883200015164,0.0
118243,0.0,0.0
821590,0.003271237488294629,0.0
118384,0.00018613647844073304,0.0
123345,0.00020438515279766766,0.0
210757,0.00020438515279766766,0.0
316340,0.0025000804392490733,0.0
118503,0.0,0.0
299882,0.013288228272058979,0.005984576675923316
80657,0.020942113322965854,0.0
816895,0.018674909623074044,0.0
118664,0.0006374230164567176,0.00909732471398084
366407,0.01323530305104212,0.010832757667661846
118665,0.0,0.0
118791,0.0,0.0
118798,0.0,0.0
475362,0.0034109396027702577,0.01743202264996255
570046,0.0,0.005330862391300854
809446,0.002493467870688889,0.0
833782,0.010013974191504555,0.0024372651454127605
118853,0.005354105146014453,0.0
118979,0.0,0.0
119058,0.0,0.0
119469,0.0,0.0
191680,0.0069642581458702795,0.0042101163235329815
141256,0.011000681163366256,0.0
296402,0.010204000587049573,0.0
119655,0.0,0.0
214593,0.0030775625288914097,0.0003036804622959717
221844,0.0014072393471095538,0.0
675710,0.0024164850579091028,0.0
687561,0.0022533770062417064,0.0
790604,0.0020668494017865445,0.014740540670629682
829122,0.0027119672353047093,0.0
120163,0.0,0.0
120411,0.0,0.0
647796,0.007799865513561589,0.0
120412,0.0007032782326460115,0.0
753706,0.002018694426898902,0.0
121236,0.0,0.0
121318,0.0006036909832013739,0.0
121584,0.0,0.0
809334,0.02174276439534021,0.0
197532,0.09089430356762289,0.0
121746,0.0,0.0
615026,0.00010949204614160768,0.0
919525,0.010236919293455958,0.014859451252210281
121778,0.0,0.0
121863,0.0,0.0
25047,0.0007587646725327105,0.0
122219,0.0,0.004786169857671211
576718,0.006053194364784163,0.03530239465718826
672498,0.0006588640427346583,0.000667794240942023
757157,0.0007861372570030836,0.0019252401997925956
122252,0.0058633733190745696,0.0
742980,0.0007356151231306748,0.0
746407,0.0007356151231306748,0.0
122381,0.0,0.0
255733,0.0013508995935319868,0.0
122738,0.0,0.0
234844,0.007169943157834782,0.0
122795,0.0,0.0
123363,0.0001887932707368162,0.0
123515,0.0,0.0
123754,0.0,0.0
124248,0.00027144903105940233,0.0
187413,0.0009377175727824401,0.0
197364,0.003070616617655728,0.016821197843667167
239638,0.026569301741753034,0.008637829503383135
389213,0.003047375283003598,0.0
124881,0.0,0.0
125088,0.0,0.0
837215,0.0015419503570219708,0.06642610158492987
866841,0.009291510625829627,0.0016555600901862098
125506,0.000541970031243388,0.0
167361,0.004347318452668204,0.0
340152,7.390461151882068e-05,0.0
125822,0.0016505161695126427,0.0
125829,0.0,0.0
259240,0.00010857961242376095,0.0
623518,0.0013396462443452106,0.0
814340,0.00010857961242376095,0.0
125940,0.0,0.0
126048,0.0013495826300959357,0.00023933477808197822
126168,0.0,0.0
126287,0.0,0.0
560208,0.006006736145270953,0.0
575695,0.0030410211578741934,0.0
126731,0.0,0.0
257141,0.0018163088552286735,0.0006027303283690378
126782,0.0005081800654989927,0.0
190531,0.00014279046715693917,0.0
237517,0.02154085692337256,0.03987270014959393
268990,0.0006550635103869908,0.0
683065,0.0069429952130101264,0.0
933883,0.002087926771621896,0.0
126862,0.0,0.0
126903,0.000792563289151161,0.0
127301,0.0,0.0
359199,0.06714476403552229,0.0
768149,0.006056967062233538,0.0
127451,0.01155293626489177,0.008953959307178684
333573,0.002308341075673575,0.0
755570,0.007934022132610227,0.0
755792,0.000976710792565742,0.0
127766,0.00034530207767401443,5.3348224135405987e-05
127889,0.0010857961242376093,0.0
127898,0.0,0.0
135391,0.02552141461786415,0.0
609966,0.024600592529189308,0.0
128141,0.0008622477575513448,0.0
128143,0.0,0.0
128231,0.0,0.0
167399,0.0,0.0
128244,0.0,0.0
128266,0.005222344385495202,0.0
805332,0.003542488657092162,0.0
128290,0.0018108924040285321,0.007711792140116009
358532,0.0008200768600512258,0.0
275130,0.0013642642159006411,0.0
831236,0.0027244582286299404,0.0
128873,0.0,0.0
129254,0.0,0.0
146354,0.0006234236120024552,0.0
214546,0.0012613982203052506,0.0
743966,0.000526111082566447,0.0
129551,0.0,0.0
129591,0.0,0.0
129637,0.014390588021174362,0.0
818593,0.011582289497650947,0.0
259270,0.0022299671359125553,0.0006590074746138387
591902,0.0023904211065977543,0.0
762652,0.0120889426090345,0.0
826660,0.0031626177291145634,0.0
129945,0.0,0.0
296487,0.005813347055849899,0.0
130036,0.004779492632179274,0.0
130037,0.0,0.0
75801,0.0011037088139919276,0.0
350585,0.0008203792938684161,0.0
130418,0.0,0.0
130552,0.0,0.0
130686,0.0,0.0
130855,0.00022858865773423356,0.0
221603,0.0022646349053141285,0.0
234488,0.006052963994329207,0.0
269172,0.0005776192938428304,0.0
788568,0.02028426992694859,0.04433763778446749
130922,0.0,0.0
695019,0.0,0.0
796166,0.00447746081147659,0.0002276788635649988
887719,0.0036949980009726596,0.0
692251,0.009083921057685415,0.0
131038,0.0006275055523191379,0.0
131178,0.013784868371804274,0.0
898828,0.012916864861595155,0.0
131603,0.0,0.0
622379,0.003700732475026991,0.0
767095,0.00514052473646392,0.0
189701,0.009782456266917185,0.0
132849,0.0,0.0
132856,0.0,0.0
958076,0.0362547376913232,0.0
133177,0.0,0.0
498987,0.0063723174586174675,0.010728148691201523
133420,0.0,0.0
133528,0.0036591330413579563,0.0
133719,0.0019951288435747353,0.007526352960001164
642796,0.0016325043491342355,0.0
781932,0.03723416700820544,0.026487413660702
133883,0.0,0.0
240252,0.016131984227086678,0.0
133957,0.0,0.0
165068,0.0,0.0
502371,0.009600545965144659,0.00016318280323771242
149173,0.0,0.0
133988,0.0,0.0
786245,0.003022535102142386,0.005259507273584731
134051,0.0,0.0
194039,0.00010857961242376095,0.0
760154,0.0075432137357042735,0.0
134761,0.0,0.0
808198,0.014178524239389536,0.0
661974,0.001996507774096267,0.0
135740,0.0,0.0
136124,0.00018096602070626823,0.0
661525,0.008699926737895615,0.0010464603300784302
793821,0.03867604588048353,0.0002882896190532919
820999,0.007680773634888866,0.0
137401,0.0016760705524753788,0.0
137430,0.0,0.0
197040,0.032398509461077904,0.0
137904,0.0,0.0
861687,0.0,0.0
137980,0.0,0.0
138071,0.0,0.0
230667,0.0013363485798578816,0.00712590158121136
138235,0.0,0.0
138271,0.002018177720947327,0.0
294197,0.0009275487814555046,0.0
597965,0.005207549443558461,0.0
138335,0.0,0.0
138407,0.0015334096509408174,0.0
138837,0.02530925174681812,0.00023481686591663613
873886,0.09028185326749297,0.0
56913,0.011047469005429855,0.0
746010,0.02354936204177306,0.0025490948581180016
390532,0.0035302769109628877,0.0
139212,0.0,0.0
139475,0.0,0.0
139566,0.0,0.0
300013,0.0,0.0
139655,0.0,0.0
139709,0.002591101593815488,0.0
139741,0.0027105796815637944,0.0002782802379955948
667020,0.0030703172851098614,0.0
683795,0.009453829894047904,0.029197358972798848
271029,0.01950027172451,0.00024590583385338026
60476,0.0006421447253815992,0.0
141681,0.002306420717504555,0.0
141683,0.0,0.0
193963,0.0009601438539898014,0.0
251604,0.00791504702072616,0.0
299776,0.00021075874243096332,0.0
355616,0.0007664443229912538,0.0
770007,0.004921626127047833,0.0
778906,0.0,0.0
799100,2.5699316550002593e-05,0.0
806740,0.0,0.0
815090,0.0012926056384736475,0.0
141774,0.0,0.0
609396,0.004073999864010016,0.0006173427529587659
750456,0.0015942571472457897,0.0
141893,0.0,0.0
184811,0.005997301562734826,0.025521764163626105
163198,0.03635222352256614,0.0
142208,0.00033560971112798837,0.0033891812980140273
287860,0.0008347939033099543,0.0
142249,0.0038433083396470754,0.001958813767881749
91122,0.0009186129446840334,0.0
253232,0.00943758836943161,0.01786031298392718
351842,0.008054400219719786,7.531513995586727e-05
492162,0.007834834841483356,0.07257706741949355
799348,0.003691388415193842,0.0
807949,0.010431153472207183,0.05721882308978029
869417,0.0033931217241189083,0.0
142963,0.0,0.0
633079,0.0011799666261070121,0.0
143490,0.0,0.0
143749,0.0,0.0
143781,0.0,0.0
497760,0.00022577665440496323,0.0
143951,0.03514173391263503,4.686275375031742e-05
144629,0.0,0.0
398259,0.005433816825197545,0.0
2825814,0.0020936777470629306,0.0
485991,0.0014477281656501458,0.0
145489,0.0,0.0
146478,0.0,0.0
467382,0.0005428284598031484,0.0
746182,0.0007599876846506703,0.0
902138,0.002185645565854234,0.0
933568,0.0013133240235684777,0.0
146551,0.000154779974676152,0.0
146755,0.0,0.0
146796,0.0,0.0
147082,0.004724125536436747,0.0
762921,0.004718779884714889,0.0
147306,0.0,0.0
147316,0.00040817584120340477,2.719713387295207e-05
203695,0.0016606931730347451,0.0
147468,0.0,0.0
186805,0.0,0.0
251491,0.003816460649633563,0.0
508443,0.0011107312782938981,0.0
147771,0.0019064887791808412,0.0
147785,0.0,0.0
383889,0.0030982893257867745,0.0
758630,0.0018477147759883433,0.0
148004,0.0,0.0
148227,0.0,0.0
158656,0.0,0.0
251033,0.0,0.0
664346,0.0007588362359615611,0.0
414889,0.00029471609086449403,0.0
280445,0.008960722403294099,0.001000919281605286
300534,0.013809373786172634,0.0012876354346375652
149102,0.0,0.0
149166,0.0042927109381969255,0.00012284084082556532
330634,0.029626290048354337,0.00362005806633112
624504,0.0012567166846305302,0.0
165294,0.0003409748289409106,0.0
225948,0.006840596535229805,0.0019355300861997851
204714,0.01776735506100649,0.0
150181,0.0,0.0
175087,0.024991145253686137,0.003815967091097275
151240,0.0,0.0
204968,0.0,0.0
674310,0.0,0.0
202033,0.001629092963806852,0.0008410190628405179
461737,0.001629092963806852,5.857844218789676e-05
522377,0.007086870314826333,0.011941156084081608
184814,0.023338537356899017,0.0
198901,0.052232943552415846,0.0
516706,0.011792618548606046,0.0
151469,0.013074299310327555,0.0005467553128435941
151504,0.0,0.0
665908,8.143470931782071e-05,0.0
151549,0.0006375140260483431,0.0
343954,0.015039714900362218,0.0
75665,0.0008042689014509891,0.0
153526,0.021390985432446292,0.0
188342,0.004262890793206605,0.01074672455607871
238506,0.004138998836929104,0.0
781423,0.0016048715103776387,0.0
152384,0.0,0.0
153103,0.0,0.0
153129,0.0,0.0
401114,0.0,0.0
255770,0.0023993755927931497,0.0
153503,0.0008529007236764991,0.0
153630,0.0,0.0
153915,0.0,0.0
183139,0.0036121956734523116,0.0
680065,0.00013572451552970117,0.0
153933,0.0,0.0
254556,0.0,0.0
154297,0.0,0.0
239827,0.0,0.0018322201011882707
173487,0.0032123478103654656,0.0
320426,0.00230039434989603,0.0
421315,0.0039586768292418535,0.0
137137,0.008703610692917137,0.0
154822,0.0,0.0
275386,0.0011630224886183345,0.0
155091,0.0,0.0
159312,0.0,0.0
155170,0.0,0.0
344729,0.00040717354658910355,0.0
942624,0.0,0.0
155801,0.0,0.0
793022,0.018301953214004994,0.0
156122,0.0,0.0
156484,0.0,0.0
156749,0.0,0.0
156938,0.0,0.0
90011,0.00015174169438103238,0.0
836313,0.0008921638593304827,0.0
866417,0.00015174169438103238,0.0
156950,0.0,0.0
157063,0.0,0.0
157377,0.0,0.0
158018,0.0,0.0
158540,0.0,0.0004581671013981927
940831,0.002586083179054435,0.0002193553451214634
480086,0.002519981523411413,0.0
158765,0.0,0.0
158849,0.004957352174766763,0.013122285730786604
919598,0.004081705048555092,0.0
158888,0.002772775470509809,0.0
401066,0.016084189191503215,0.0
467749,0.0019371386136328719,0.0
930722,0.0019371386136328719,0.0
159340,0.0,0.0
776371,0.006071349433097015,0.006786229345578335
159655,0.0,0.0
159791,0.01834237811615901,0.0
152228,0.00632278446871647,0.0
399437,0.0015768534650427734,0.0
160742,0.0,0.0
474648,0.007042142705535255,0.0008922878790714185
249303,0.0010252934738923909,0.0
314372,0.00041363661875718454,0.0
161436,0.0,0.0
161637,0.0,0.0
235881,0.005732562845377053,0.0
753237,0.003072721987940798,0.0
282766,0.0023042853012425037,0.01094308207694341
489209,0.0048869621860184445,0.0
610339,0.005787338155927736,0.0
687933,0.0007664443229912538,0.007278680273769271
162265,0.0,0.0
352999,0.0012072810995574746,0.0
77698,0.042181734814941585,0.0
162794,0.0,0.0
162943,0.0,0.0
163059,0.0,0.0
943827,0.00044465936516397336,0.0
163213,0.0,0.0
163435,0.0,0.0
167220,0.0,0.0
511041,0.0,0.0
163570,0.0025570207310920768,0.0
287350,0.0032026112223502434,0.0
163577,0.00022670468528038,0.0
163977,0.0,0.0
165345,0.0018265796435167306,0.0
164175,0.0,0.0
648407,0.0019036884102863326,0.0
164189,0.003024499880878108,0.0
164504,0.0,0.0
689367,0.003418445040902434,0.0
608166,0.01848573974877811,0.0
164686,6.786225776485058e-05,0.0
633078,0.0018002064293963205,0.0
574057,0.00553856371128083,0.0
165076,0.0,0.0
898275,0.00013572451552970117,0.0
165077,0.0,0.0
165117,0.0,0.0
165162,0.004241975257999176,0.0
165354,0.0,0.0
165652,0.0,0.0
301404,0.0,0.0
392553,0.0,0.0
220946,0.0009971670299130388,0.0
248916,0.0035834817062501863,0.0
228714,0.016997484171569117,0.0
166025,0.0,0.0
1097,0.0,0.0
166033,0.0,0.0
258882,0.001506374324845816,0.008083119473700292
271113,0.011267837301017906,0.06757828919412238
449578,0.0003942151764083362,0.00020502454765763866
673486,0.00012064401380417885,0.0
944105,0.0,0.0
166291,0.0007654276128222286,0.0006017284276999028
262794,0.0019032320637784874,0.0
947563,0.0020913665660892713,0.0
166505,0.0007445459137629322,0.0039280277530955275
240923,0.009953742664554302,0.0
166658,0.002162525526251533,0.0
166767,0.002717188681273093,0.0
167296,0.0014330293745051304,0.0
588112,0.00209165655406104,0.0
167762,0.0,0.0
168110,0.0,0.0
168126,0.0,0.0
414745,0.0019135540539620874,0.0
168256,0.0002834260529093427,0.0012269045507532878
838414,0.0014079181182478984,0.00052641631931844
169088,0.0,0.0
590265,0.0071367192865611296,0.002319427365677913
169099,0.0008186093867603783,0.0
247545,0.001348760235408014,1.2552523325977879e-05
169124,0.0,0.0
169189,0.0,0.0
169239,0.0017277946262669894,0.0
409670,0.005080764524112448,0.002148587380189975
169818,0.0,0.0
169856,0.0014562515770866408,0.0
352524,0.00013709024022249785,0.0
169948,0.0,0.0
170214,0.0,0.0
170758,0.0,0.0
487535,0.007523993438027373,0.0
170879,0.00039586317029496177,0.0
282800,0.021746550689233386,0.0
636394,0.00521856339816754,0.0
850693,0.0013748603358005923,0.0
171015,0.0,0.0
489207,0.00638029205601822,0.0160984920262347
171220,0.0,0.0
824866,0.00928028925772064,0.0
763341,0.006801046642169721,0.0
171726,0.0,0.0
171854,0.0,0.0
171889,0.0,0.0
190235,0.0007614674118029989,0.0
171994,0.00935064756655595,0.0
172205,0.0,0.0
172582,0.0,0.0
324646,0.0008113164094907747,0.0
475980,0.004260160344439013,0.0
863102,0.0008847875291861069,0.0
212129,0.001672583911022302,0.0
492663,0.0024886477652505813,0.0
758194,0.02091570668457176,0.0
172770,0.0,0.0
173007,0.0,0.0
173647,0.0,0.0
174007,0.0,0.0
339905,0.0018357957763118617,0.00021422973143002245
174132,0.0018483609169758933,0.0
174198,0.0,0.0
174506,0.0,0.0
767129,0.005407686891925102,0.035356564596701744
958768,0.0008842969690493424,0.0
175025,0.0,0.0
771269,0.0013181362206522787,0.0
175049,0.0,0.0
170330,0.03207643706753478,0.0
959775,0.013705159968154714,0.0
175379,0.0,0.0
298225,0.00025335242898877553,0.0
781350,0.00025335242898877553,0.0
787702,0.0004421456997255917,0.0
175459,0.0,0.0
175525,0.0,0.0
221894,0.008732385486236269,0.0
175538,0.0,0.0
646353,0.05505523640790007,0.0
175579,0.0,0.0
261087,0.0,0.0
363100,0.0,0.0
786360,0.004268236990814791,0.0
78242,0.023353054828259147,0.0
639697,0.007122316570973609,0.0
804706,0.009460367523695465,0.0
175992,0.0,0.0
222974,0.0034861583504814846,0.0
654543,0.0,0.0
924780,0.0004831146445640553,0.0
324819,0.0013521443622976582,0.0
176083,0.0,0.0
176148,0.0,0.0
176256,0.0031875643270407035,0.0
176332,0.0006870879816700129,0.0
125528,0.0004391442102472109,0.0
797670,0.0004391442102472109,0.0
243812,0.005066738495181834,0.0
411830,0.0006656786041477423,0.0
918600,0.0006656786041477423,0.004797144266260129
948061,0.0040989135858396425,0.005792171013359369
176360,6.923917313978958e-05,0.0008749794456315352
176859,0.0,0.0
177117,0.0,0.0
177336,0.0,0.0
771792,0.0,0.0
177372,0.0,0.0
177588,0.0038887465249989044,0.028815001032351777
685751,0.00877912912097366,0.0050808430249116455
769876,0.05012616761448345,0.0021521481019159544
177856,0.0,0.0
337119,0.00571792392045119,0.0030625168219356033
177957,0.0,0.0
412134,0.011210917689226064,0.0
1292549,0.009886256644858845,0.0
178051,0.0,0.0
185810,0.0064684086319730305,0.0
611929,0.004665335521285288,0.0022246196080405
947576,0.0,0.0
784766,0.006302985490002258,0.0
178143,0.0,0.0
943268,0.001295271408875202,0.0
178345,0.0,0.0
178549,0.0,0.0
933809,0.0015602155936637941,0.0
178621,6.514776745425658e-05,0.0
178645,0.0,0.0
142767,0.0,0.0
178654,0.0,0.0
216294,0.0,0.0
424302,0.0,0.0
491786,0.0,0.0
178750,0.0,0.0
178799,0.0,0.0
179105,0.0,0.0
179191,0.0,0.0
279141,0.0515703257964069,0.00150948989637223
179335,0.0015552357551063122,0.0009906331861020542
179636,0.0,0.0
179698,0.0020255476774613,0.0022444564482648004
179714,0.0,0.0
180023,0.002067270660068076,0.0034592348699590478
180503,0.0,0.0
180516,0.0,0.0
319945,0.0009306823922036652,0.0
524050,0.006582850893388415,0.0
230784,0.005053986902888991,0.0
800332,0.003821020253590829,0.0
823482,0.0006733082570636177,0.0
893111,0.022454665412677793,0.0002711345038411222
181719,0.0,0.0
181817,0.0,0.0
182302,0.00027144903105940233,0.0006128425361032519
370703,0.001827815116100605,0.0030936689968882485
785357,0.00016373116159138553,0.0
516202,0.0009882037344995862,0.0
532487,0.0038297298715522215,0.0
183311,0.0,0.0
183699,0.0,0.0
183777,0.0,0.0
187162,0.01081180985860121,0.0
834466,0.009683492615427456,0.0013550415367496523
184199,0.0,0.0
791480,0.0014833116492954479,0.0
837985,0.0007982155261809059,0.0
184208,0.0,0.0
825387,0.0006960231565625702,0.0005772421852259645
184406,0.0,0.0
184451,0.0,0.0
184471,0.0005924614616722392,0.0
329883,0.001520114573932653,0.0
185155,0.0,2.002426340096471e-05
185383,0.001308825635981116,0.0
798113,0.0006976754755482269,0.0
308762,0.011136680557587968,0.00021339289654162395
185440,0.0009062193376296923,0.0
185543,0.0003885926150408687,0.0
185591,0.0,0.0
846092,0.004420890882712706,0.0
849246,0.0020183285010619855,0.004465778002713552
185617,0.0,0.0
185669,0.0030186800913344965,0.0
185999,0.0,0.0
186096,0.005890683938341765,0.0
186390,0.0028415261370526353,0.0
186440,0.0,0.0
668127,0.0,0.0
186481,0.0,0.0
187172,0.0,0.0
756772,0.013368341805717934,0.0
187422,0.0,0.0
636106,0.0037770105564655927,0.01929676995682353
264350,0.010857961242376094,5.0210093303911515e-05
188206,0.0,0.0
188261,0.0,0.0
67539,0.0,0.0
636382,0.0018260582975795786,0.0
848572,0.0020907211028624957,0.0
188467,0.0,0.0
188697,0.0,0.0
188809,0.0,0.0
189229,0.0,0.0
366889,0.00915378597671081,0.0
673360,0.028660839841957417,0.0
954646,0.026260314373161786,0.0
189831,0.0,0.0
